order_id,customer_id,order_date,ship_date,status,payment_mode,discount_pct
3833,471,2022-03-24,2022-03-31,Delivered,Debit Card,5
3834,318,2023-07-18,,Shipped,UPI,25
3835,1,2023-07-09,2023-07-13,Delivered,UPI,20
3836,887,2022-09-21,2022-09-22,Delivered,UPI,0
3837,709,2024-08-21,2024-08-22,Delivered,UPI,25
3838,806,2024-08-23,2024-08-30,Delivered,Net Banking,20
3839,800,2024-01-02,2024-01-09,Delivered,Debit Card,0
3840,552,2023-12-12,2023-12-15,Delivered,UPI,5
3841,38,2022-05-31,2022-06-03,Delivered,UPI,0
3842,355,2022-06-11,2022-06-18,Delivered,COD,10
3843,463,2023-06-18,2023-06-24,Delivered,COD,10
3844,375,2023-05-25,2023-05-26,Delivered,UPI,10
3845,663,2024-10-04,,Shipped,UPI,5
3846,12,2023-05-19,,Cancelled,COD,5
3847,327,2023-10-01,2023-10-08,Delivered,UPI,0
3848,255,2022-11-03,2022-11-09,Delivered,COD,0
3849,215,2024-02-23,2024-02-25,Delivered,UPI,0
3850,527,2024-02-01,,Pending,Credit Card,10
3851,701,2023-07-25,2023-07-31,Delivered,Debit Card,0
3852,456,2024-12-29,2024-12-31,Delivered,UPI,10
3853,623,2023-11-24,2023-11-30,Delivered,COD,5
3854,448,2023-02-28,,Cancelled,Debit Card,10
3855,739,2024-05-05,2024-05-10,Delivered,UPI,5
3856,480,2023-09-07,2023-09-08,Delivered,UPI,20
3857,781,2024-06-03,2024-06-08,Delivered,Credit Card,25
3858,495,2022-03-29,2022-04-03,Delivered,UPI,0
3859,717,2022-07-09,2022-07-16,Delivered,Debit Card,5
3860,228,2022-06-11,2022-06-18,Delivered,Debit Card,0
3861,400,2024-02-15,2024-02-20,Delivered,UPI,5
3862,347,2022-04-07,2022-04-09,Delivered,COD,5
3863,674,2022-09-02,2022-09-05,Delivered,Debit Card,0
3864,466,2022-11-22,2022-11-26,Delivered,UPI,25
3865,695,2022-01-15,2022-01-21,Delivered,Net Banking,10
3866,286,2023-08-30,2023-09-06,Delivered,Debit Card,0
3867,545,2022-10-09,,Pending,COD,0
3868,455,2022-05-11,2022-05-16,Delivered,Debit Card,25
3869,348,2023-05-15,2023-05-22,Delivered,Credit Card,15
3870,397,2024-04-15,2024-04-18,Delivered,UPI,5
3871,720,2024-02-09,,Pending,UPI,0
3872,142,2024-02-27,2024-02-29,Delivered,Credit Card,0
3873,383,2024-09-22,,Shipped,COD,0
3874,222,2024-03-06,2024-03-10,Delivered,UPI,0
3875,243,2022-03-27,2022-03-30,Delivered,UPI,0
3876,46,2022-09-22,2022-09-28,Delivered,COD,0
3877,649,2024-05-28,2024-06-02,Delivered,UPI,20
3878,124,2022-01-23,,Cancelled,Credit Card,25
3879,122,2022-12-04,2022-12-06,Delivered,Debit Card,0
3880,374,2022-10-05,2022-10-11,Delivered,UPI,0
3881,205,2024-07-31,2024-08-03,Delivered,Credit Card,25
3882,237,2022-08-18,2022-08-19,Delivered,COD,10
3883,51,2024-12-28,2024-12-31,Delivered,UPI,15
3884,940,2024-10-06,,Pending,Debit Card,5
3885,831,2023-07-14,2023-07-15,Returned,Credit Card,0
3886,327,2023-08-09,2023-08-15,Delivered,Net Banking,5
3887,293,2023-11-06,2023-11-07,Delivered,UPI,20
3888,646,2022-09-05,2022-09-11,Delivered,Credit Card,10
3889,359,2024-12-20,2024-12-27,Delivered,COD,5
3890,339,2024-03-26,2024-03-31,Returned,UPI,0
3891,814,2024-01-30,2024-01-31,Delivered,Credit Card,15
3892,323,2024-04-14,2024-04-15,Delivered,UPI,10
3893,831,2024-05-10,,Shipped,UPI,10
3894,32,2024-07-05,2024-07-12,Delivered,Credit Card,0
3895,432,2024-04-11,2024-04-14,Delivered,UPI,0
3896,517,2024-01-18,2024-01-24,Delivered,UPI,5
3897,5,2022-05-19,2022-05-23,Delivered,Debit Card,0
3898,509,2022-07-12,2022-07-16,Delivered,UPI,20
3899,586,2022-05-07,2022-05-08,Delivered,UPI,5
3900,215,2023-05-18,2023-05-21,Delivered,UPI,25
3901,58,2024-02-08,2024-02-10,Returned,Debit Card,10
3902,100,2023-10-18,2023-10-23,Delivered,Net Banking,15
3903,56,2023-10-16,2023-10-23,Delivered,UPI,0
3904,659,2024-12-10,2024-12-16,Delivered,Credit Card,10
3905,960,2023-09-08,,Shipped,UPI,5
3906,440,2023-11-08,2023-11-10,Delivered,UPI,5
3907,903,2023-10-23,2023-10-27,Delivered,Credit Card,20
3908,406,2022-01-15,2022-01-17,Delivered,Credit Card,0
3909,764,2024-09-06,,Shipped,COD,0
3910,556,2023-06-28,2023-07-03,Delivered,UPI,0
3911,191,2022-12-02,2022-12-04,Delivered,UPI,15
3912,223,2023-01-24,,Cancelled,UPI,25
3913,716,2024-09-08,2024-09-13,Delivered,Debit Card,5
3914,882,2024-04-09,2024-04-11,Delivered,UPI,20
3915,330,2023-05-07,2023-05-11,Delivered,COD,15
3916,633,2023-01-18,2023-01-23,Delivered,Credit Card,5
3917,956,2022-11-23,2022-11-29,Delivered,Credit Card,10
3918,145,2022-04-06,2022-04-11,Delivered,Debit Card,0
3919,97,2023-05-30,2023-06-04,Delivered,UPI,10
3920,194,2023-04-12,2023-04-15,Delivered,UPI,5
3921,142,2023-03-12,2023-03-17,Returned,Credit Card,0
3922,606,2024-12-11,2024-12-14,Delivered,Credit Card,15
3923,840,2023-10-20,,Cancelled,UPI,5
3924,707,2023-12-02,2023-12-05,Delivered,UPI,15
3925,447,2022-05-23,2022-05-24,Delivered,Net Banking,0
3926,4,2024-03-16,,Shipped,Net Banking,5
3927,690,2022-11-13,2022-11-15,Delivered,Debit Card,0
3928,505,2024-07-09,2024-07-13,Delivered,UPI,0
3929,908,2024-11-02,2024-11-06,Delivered,UPI,10
3930,951,2023-09-04,2023-09-05,Delivered,UPI,15
3931,213,2024-01-11,2024-01-14,Delivered,UPI,0
3932,630,2023-10-04,2023-10-06,Delivered,Credit Card,5
3933,646,2023-08-13,2023-08-20,Delivered,COD,15
3934,726,2023-09-02,2023-09-05,Delivered,UPI,15
3935,19,2024-06-08,2024-06-10,Delivered,Debit Card,20
3936,439,2024-07-17,2024-07-24,Delivered,UPI,0
3937,949,2024-05-30,,Shipped,UPI,0
3938,251,2024-04-09,2024-04-15,Delivered,Credit Card,10
3939,868,2024-04-06,,Cancelled,Debit Card,10
3940,747,2022-05-26,2022-05-31,Delivered,Credit Card,10
3941,498,2023-03-04,2023-03-10,Delivered,COD,25
3942,789,2024-09-19,2024-09-26,Delivered,COD,5
3943,613,2022-06-08,2022-06-12,Delivered,COD,20
3944,36,2023-10-08,,Shipped,UPI,5
3945,612,2023-03-02,2023-03-05,Delivered,UPI,10
3946,222,2022-09-19,2022-09-22,Delivered,UPI,25
3947,915,2024-02-20,2024-02-25,Delivered,UPI,20
3948,721,2024-12-28,,Shipped,UPI,0
3949,338,2023-08-14,2023-08-15,Delivered,UPI,5
3950,5,2022-05-30,2022-06-01,Delivered,Credit Card,0
3951,932,2023-01-31,,Shipped,Net Banking,5
3952,962,2024-10-16,2024-10-19,Delivered,COD,0
3953,408,2024-08-02,2024-08-09,Delivered,Debit Card,0
3954,526,2024-10-23,2024-10-25,Delivered,COD,0
3955,462,2024-12-12,2024-12-15,Delivered,Debit Card,0
3956,674,2023-08-18,2023-08-24,Delivered,Credit Card,10
3957,79,2023-02-14,2023-02-18,Delivered,UPI,10
3958,314,2024-08-15,2024-08-22,Delivered,Credit Card,20
3959,992,2023-07-10,2023-07-15,Delivered,Debit Card,10
3960,439,2024-06-27,2024-06-29,Delivered,Credit Card,10
3961,905,2023-05-10,2023-05-12,Returned,COD,15
3962,207,2024-03-19,,Shipped,UPI,20
3963,61,2022-10-16,2022-10-17,Delivered,UPI,0
3964,102,2024-05-07,2024-05-13,Delivered,COD,15
3965,519,2024-04-12,,Pending,UPI,20
3966,970,2024-03-27,2024-03-31,Delivered,Debit Card,10
3967,361,2022-07-24,2022-07-28,Returned,UPI,15
3968,282,2022-01-12,2022-01-15,Delivered,UPI,15
3969,534,2024-04-29,,Shipped,COD,5
3970,700,2022-04-28,2022-05-01,Delivered,UPI,10
3971,333,2022-08-07,2022-08-10,Delivered,COD,5
3972,71,2024-11-15,2024-11-16,Delivered,Credit Card,5
3973,148,2023-02-18,2023-02-22,Delivered,UPI,20
3974,18,2024-11-15,2024-11-22,Delivered,COD,15
3975,43,2022-05-11,2022-05-13,Delivered,Net Banking,10
3976,47,2023-09-03,,Shipped,UPI,5
3977,525,2024-04-22,2024-04-28,Delivered,UPI,10
3978,50,2024-12-31,2025-01-06,Delivered,Net Banking,5
3979,71,2023-03-12,2023-03-19,Delivered,Credit Card,25
3980,444,2022-05-16,,Shipped,Credit Card,15
3981,889,2024-09-24,2024-09-29,Delivered,UPI,0
3982,276,2022-08-13,2022-08-18,Delivered,UPI,5
3983,14,2023-09-04,2023-09-07,Delivered,UPI,5
3984,772,2024-02-13,2024-02-14,Delivered,Credit Card,20
3985,587,2023-10-22,2023-10-27,Delivered,Credit Card,5
3986,258,2022-02-08,,Cancelled,Credit Card,20
3987,47,2022-10-15,2022-10-21,Delivered,Credit Card,0
3988,632,2023-05-29,2023-06-05,Delivered,Debit Card,0
3989,239,2022-07-04,2022-07-07,Delivered,Credit Card,0
3990,534,2023-07-29,2023-07-31,Delivered,COD,15
3991,865,2023-10-02,2023-10-08,Delivered,UPI,25
3992,451,2024-07-30,2024-08-02,Delivered,Credit Card,15
3993,625,2024-01-19,,Pending,UPI,5
3994,69,2024-11-17,,Cancelled,Debit Card,20
3995,739,2022-11-22,2022-11-29,Delivered,Credit Card,0
3996,621,2023-10-18,,Shipped,Credit Card,10
3997,714,2024-11-19,,Shipped,UPI,25
3998,431,2022-11-22,2022-11-26,Delivered,Debit Card,0
3999,32,2024-01-09,2024-01-16,Delivered,UPI,25
4000,287,2022-12-06,2022-12-11,Delivered,COD,5
